성별,연령대,가구원수,소득구간,가계지출금액,가계지출_소비지출금액,가구일련번호
여자,60대,2인가구,고소득(월 700만원 이상),7130839,6567012,8076
여자,60대,2인가구,중간소득(월 300~700만원 미만),3825991,3367561,4233
여자,60대,2인가구,고소득(월 700만원 이상),7386022,5700204,2145
여자,60대,2인가구,중간소득(월 300~700만원 미만),3305766,2361289,6460
여자,60대,2인가구,저소득(월 300만원 미만),2844630,2592495,13460
여자,60대,2인가구,저소득(월 300만원 미만),1638321,1613981,2216
여자,60대,2인가구,저소득(월 300만원 미만),1499823,1236745,8427
여자,60대,2인가구,중간소득(월 300~700만원 미만),3411947,2979702,3810
여자,60대,2인가구,저소득(월 300만원 미만),3624055,3324611,8365
여자,60대,2인가구,중간소득(월 300~700만원 미만),1463970,850560,9188
여자,60대,2인가구,중간소득(월 300~700만원 미만),6470317,5773133,577
여자,60대,2인가구,저소득(월 300만원 미만),1081338,971788,9726
여자,60대,2인가구,중간소득(월 300~700만원 미만),4848614,3336904,4565
여자,60대,2인가구,중간소득(월 300~700만원 미만),3151139,2498096,4061
여자,60대,2인가구,저소득(월 300만원 미만),2371682,2359482,11204
여자,60대,2인가구,저소득(월 300만원 미만),2737458,2397464,1421
여자,60대,2인가구,중간소득(월 300~700만원 미만),1649705,1044795,7973
여자,60대,2인가구,고소득(월 700만원 이상),2264304,1897589,11409
여자,60대,2인가구,중간소득(월 300~700만원 미만),1584141,1179853,1658
여자,60대,2인가구,중간소득(월 300~700만원 미만),3753565,2942070,6588
여자,60대,2인가구,중간소득(월 300~700만원 미만),3030980,2484789,8597
여자,60대,2인가구,저소득(월 300만원 미만),1880768,1616302,5007
여자,60대,2인가구,저소득(월 300만원 미만),1669176,1669176,6383
여자,60대,2인가구,중간소득(월 300~700만원 미만),3496335,2717215,3319
여자,60대,2인가구,고소득(월 700만원 이상),10540146,8917656,10162
여자,60대,2인가구,저소득(월 300만원 미만),1090922,938722,8305
여자,60대,2인가구,저소득(월 300만원 미만),2828458,1735734,11202
여자,60대,2인가구,중간소득(월 300~700만원 미만),4521072,2273351,4203
여자,60대,2인가구,저소득(월 300만원 미만),1478696,1319239,10977
여자,60대,2인가구,저소득(월 300만원 미만),1370397,1356810,5501
여자,60대,2인가구,중간소득(월 300~700만원 미만),5568728,2805558,9067
여자,60대,2인가구,저소득(월 300만원 미만),1122403,1046781,4839
여자,60대,2인가구,저소득(월 300만원 미만),794867,753201,12999
여자,60대,2인가구,중간소득(월 300~700만원 미만),5511372,3828549,3945
여자,60대,2인가구,중간소득(월 300~700만원 미만),3222932,2826377,10567
여자,60대,2인가구,중간소득(월 300~700만원 미만),3869610,3160130,10902
여자,60대,2인가구,저소득(월 300만원 미만),1147546,964533,12887
여자,60대,2인가구,저소득(월 300만원 미만),2821858,2167971,12126
여자,60대,2인가구,저소득(월 300만원 미만),2163084,2133494,6592
여자,60대,2인가구,고소득(월 700만원 이상),5574883,2483356,3152
여자,60대,2인가구,중간소득(월 300~700만원 미만),4420717,4173467,122
여자,60대,2인가구,저소득(월 300만원 미만),6759415,5803835,7888
여자,60대,2인가구,저소득(월 300만원 미만),1900718,1461266,3650
여자,60대,2인가구,중간소득(월 300~700만원 미만),3982593,3497708,5539
여자,60대,2인가구,중간소득(월 300~700만원 미만),3139884,2465025,1037
여자,60대,2인가구,중간소득(월 300~700만원 미만),4652822,4385638,8517
여자,60대,2인가구,중간소득(월 300~700만원 미만),6798201,5275739,1175
여자,60대,2인가구,중간소득(월 300~700만원 미만),4559604,4096612,10535
여자,60대,2인가구,중간소득(월 300~700만원 미만),3752904,3606654,13377
여자,60대,2인가구,중간소득(월 300~700만원 미만),6556830,5624011,2123
여자,60대,2인가구,저소득(월 300만원 미만),1608998,1208998,9690
여자,60대,2인가구,중간소득(월 300~700만원 미만),2840913,1964821,1335
여자,60대,2인가구,저소득(월 300만원 미만),1849611,1337111,9
여자,60대,2인가구,중간소득(월 300~700만원 미만),2827582,1513113,2502
여자,60대,2인가구,중간소득(월 300~700만원 미만),3168981,2414024,704
여자,60대,2인가구,저소득(월 300만원 미만),2355549,2055111,6643
여자,60대,2인가구,저소득(월 300만원 미만),781662,690636,10048
여자,60대,2인가구,중간소득(월 300~700만원 미만),1265543,958706,11949
여자,60대,2인가구,저소득(월 300만원 미만),1794764,1359344,6356
여자,60대,2인가구,저소득(월 300만원 미만),1194382,1149382,13412
여자,70대 이상,2인가구,저소득(월 300만원 미만),1579602,1415935,3904
여자,70대 이상,2인가구,저소득(월 300만원 미만),1220460,1178158,2575
여자,70대 이상,2인가구,저소득(월 300만원 미만),1719730,1471397,2357
여자,70대 이상,2인가구,저소득(월 300만원 미만),992038,958178,2556
여자,70대 이상,2인가구,저소득(월 300만원 미만),1810840,1279615,8806
여자,70대 이상,2인가구,저소득(월 300만원 미만),1200477,1176543,2405
여자,70대 이상,2인가구,저소득(월 300만원 미만),1421508,1388342,5271
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),3400422,2365402,11000
여자,70대 이상,2인가구,고소득(월 700만원 이상),5054004,2731637,13450
여자,70대 이상,2인가구,저소득(월 300만원 미만),2359314,2222771,6727
여자,70대 이상,2인가구,저소득(월 300만원 미만),1317440,1109356,2364
여자,70대 이상,2인가구,저소득(월 300만원 미만),1077215,1021634,4307
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),3231055,2646982,12073
여자,70대 이상,2인가구,저소득(월 300만원 미만),1410688,1099041,10683
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),2248611,1633013,2195
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),3109455,2059367,5001
여자,70대 이상,2인가구,저소득(월 300만원 미만),3781339,3264967,11636
여자,70대 이상,2인가구,저소득(월 300만원 미만),2534275,2131770,8200
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),1196704,849344,8845
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),1488280,1232080,3730
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),2441708,1914901,6028
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),2158201,2063660,3992
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),3090383,2420206,2095
여자,70대 이상,2인가구,저소득(월 300만원 미만),924430,921830,1400
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),2048971,1900854,3021
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),3499825,1811575,3334
여자,70대 이상,2인가구,저소득(월 300만원 미만),1055213,874118,10997
여자,70대 이상,2인가구,저소득(월 300만원 미만),613488,532701,1626
여자,70대 이상,2인가구,저소득(월 300만원 미만),1444514,1261742,3555
여자,70대 이상,2인가구,저소득(월 300만원 미만),1135532,1135314,8878
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),2763035,2330552,5221
여자,70대 이상,2인가구,저소득(월 300만원 미만),2865579,2856246,11342
여자,70대 이상,2인가구,저소득(월 300만원 미만),462390,342390,6583
여자,70대 이상,2인가구,저소득(월 300만원 미만),766815,756815,8327
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),2490180,1881180,8883
여자,70대 이상,2인가구,저소득(월 300만원 미만),1312659,1208659,9496
여자,70대 이상,2인가구,저소득(월 300만원 미만),1166075,1131823,5500
여자,70대 이상,2인가구,저소득(월 300만원 미만),984810,904810,2759
여자,70대 이상,2인가구,저소득(월 300만원 미만),1871932,1607599,2857
여자,70대 이상,2인가구,저소득(월 300만원 미만),3123411,2215860,5608
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),4100532,2844441,3043
여자,70대 이상,2인가구,저소득(월 300만원 미만),699105,699105,7924
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),1960901,1566681,10869
여자,70대 이상,2인가구,저소득(월 300만원 미만),1241696,1220558,11673
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),4863883,4324017,9983
여자,70대 이상,2인가구,저소득(월 300만원 미만),1003304,818534,3771
여자,70대 이상,2인가구,저소득(월 300만원 미만),2340911,1999531,2205
여자,70대 이상,2인가구,중간소득(월 300~700만원 미만),4221270,3213510,3832
여자,70대 이상,2인가구,저소득(월 300만원 미만),2403032,2314301,1458
여자,70대 이상,2인가구,저소득(월 300만원 미만),747597,700657,2089
여자,70대 이상,2인가구,저소득(월 300만원 미만),708433,678967,12885
여자,70대 이상,2인가구,저소득(월 300만원 미만),955181,939096,11963
여자,70대 이상,2인가구,저소득(월 300만원 미만),1489272,1435402,6082
여자,70대 이상,2인가구,저소득(월 300만원 미만),520570,520570,11010
여자,70대 이상,2인가구,저소득(월 300만원 미만),1016023,744897,13463
여자,70대 이상,2인가구,저소득(월 300만원 미만),823971,791471,13408
여자,70대 이상,2인가구,저소득(월 300만원 미만),1777470,920873,3635
여자,70대 이상,2인가구,저소득(월 300만원 미만),1768798,881824,10432
여자,70대 이상,2인가구,저소득(월 300만원 미만),2284294,2109294,13199
여자,70대 이상,2인가구,저소득(월 300만원 미만),1721565,1270232,6114
여자,70대 이상,2인가구,저소득(월 300만원 미만),1503777,1383962,4454
남자,40대,3인가구 이상,중간소득(월 300~700만원 미만),5254313,4428248,4907
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1753799,1547197,2012
남자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1221507,1131667,9145
남자,20대,3인가구 이상,저소득(월 300만원 미만),1175269,1145069,9966
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),6370120,4624560,12301
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),1688696,1585556,11328
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4346442,3598117,6566
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3982603,3356843,11928
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),14964407,14193884,3816
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4731270,4338365,12185
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2170043,1881979,2972
남자,30대,3인가구 이상,저소득(월 300만원 미만),3222606,3012001,6732
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5725902,4825662,7535
남자,30대,3인가구 이상,고소득(월 700만원 이상),2934487,2606946,1983
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5899059,5237698,7254
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3004489,2623142,11228
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4884370,3957710,3350
남자,30대,3인가구 이상,저소득(월 300만원 미만),2621168,2273373,3605
남자,30대,3인가구 이상,저소득(월 300만원 미만),8600464,8540464,9120
남자,30대,3인가구 이상,저소득(월 300만원 미만),3574527,2935522,12153
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5164416,4294863,9950
남자,30대,3인가구 이상,저소득(월 300만원 미만),1708566,1601713,3900
남자,30대,3인가구 이상,고소득(월 700만원 이상),4534641,2266349,381
남자,30대,3인가구 이상,고소득(월 700만원 이상),4713093,3664322,7260
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2621765,2376588,13136
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3325750,2849328,11799
남자,30대,3인가구 이상,저소득(월 300만원 미만),2152868,1636128,6653
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3371308,2978308,13300
남자,30대,3인가구 이상,저소득(월 300만원 미만),2832536,2737176,4962
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4847888,3132698,74
남자,30대,3인가구 이상,고소득(월 700만원 이상),6572556,5460956,12589
남자,30대,3인가구 이상,고소득(월 700만원 이상),4741675,3667818,12160
남자,30대,3인가구 이상,고소득(월 700만원 이상),4920730,3653755,3341
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5596591,3477834,3577
남자,30대,3인가구 이상,고소득(월 700만원 이상),6287889,4769072,5436
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3247130,2674608,7385
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5700095,4818990,12735
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4036384,2801095,3536
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3384360,3334699,9881
남자,30대,3인가구 이상,고소득(월 700만원 이상),5796264,4905825,10717
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2457567,1769130,400
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),6085568,4480507,13171
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4944689,4390052,10933
남자,30대,3인가구 이상,고소득(월 700만원 이상),6374129,5233353,6869
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4805005,4682545,6303
